"Team","Team_Index","Country.abr","Player","FirstName","LastName","Position","Height","Weight","BirthDate","College","Address","City","State","Zip","County","Latitude","Longitude","Country","Country.abr3","Country.num","Cty.Latitude","Cty.Longitude","Player_ID"
"TOR","28","us","javon freeman-liberty","javon","freeman-liberty","pg",76,180,1999-10-20,"depaul university university","1 E JACKSON BLVD","CHICAGO","IL",60604,"COOK",41.9233318280001,-87.654115723,"United States","USA",840,38,-97,28014
"TOR","28","us","mouhamadou gueye","mouhamadou","gueye","pf",81,210,1998-07-06,"university of university of pittsburgh-pittsburgh campussburgh-university of pittsburgh-pittsburgh campussburgh campus","4200 FIFTH AVENUE","PITTSBURGH","PA",15260,"ALLEGHENY",40.4425986110001,-79.954104784,"United States","USA",840,38,-97,28015
"TOR","28","us","d.j. carton","d.j.","carton","sg",74,200,2000-08-05,"marquette university university","1250 W WISCONSIN AVENUE","MILWAUKEE","WI",53233,"MILWAUKEE",43.0371829200001,-87.931088255,"United States","USA",840,38,-97,28016
"UTA","29","fi","lauri markkanen","lauri","markkanen","pf",84,240,1997-05-22,"university of university of arizona","1401 E UNIVERSITY","TUCSON","AZ",85721,"PIMA",32.2328661280001,-110.950085862,"Finland","FIN",246,64,26,29001
"UTA","29","hr","luka šamanić","luka","šamanić","pf",82,227,2000-01-09,"none","none","none","na",0,"other",0,0,"Croatia","HRV",191,45.1667,15.5,29002
"UTA","29","tr","omer yurtseven","omer","yurtseven","c",84,264,1998-06-19,"georgetown university university","37TH AND O ST NW","WASHINGTON","DC",20057,"DISTRICT OF COLUMBIA",38.908809272,-77.073463235,"Turkey","TUR",792,39,35,29003
"UTA","29","us","collin sexton","collin","sexton","sg",75,190,1999-01-04,"the university of the university of alabama","739 UNIVERSITY BLVD","TUSCALOOSA","AL",35487,"TUSCALOOSA",33.214399658,-87.545766467,"United States","USA",840,38,-97,29004
"UTA","29","us","keyonte george","keyonte","george","pg",76,185,2003-11-08,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,29005
"UTA","29","us","john collins","john","collins","pf",81,235,1997-09-23,"wake forest university university","1834 WAKE FOREST ROAD","WINSTON-SALEM","NC",27106,"FORSYTH",36.1320982450001,-80.27794276,"United States","USA",840,38,-97,29006
"UTA","29","us","kris dunn","kris","dunn","pg",75,205,1994-03-18,"university of university of providence","1301 20TH ST S","GREAT FALLS","MT",59405,"CASCADE",47.4902788000001,-111.270167265,"United States","USA",840,38,-97,29007
"UTA","29","us","walker kessler","walker","kessler","c",84,245,2001-07-26,"auburn university university","NOT AVAILABLE","AUBURN","AL",36849,"LEE",32.600201,-85.492409,"United States","USA",840,38,-97,29008
"UTA","29","us","micah potter","micah","potter","pf",82,248,1998-04-06,"university of university of wisconsin-madison-madison","500 LINCOLN DR","MADISON","WI",53706,"DANE",43.0738575330001,-89.405356463,"United States","USA",840,38,-97,29009
"UTA","29","us","jordan clarkson","jordan","clarkson","sg",75,194,1992-06-07,"university of university of missouri-system office-system office","321 UNIVERSITY HALL","COLUMBIA","MO",65211,"BOONE",38.936783,-92.3410479999999,"United States","USA",840,38,-97,29010
"UTA","29","us","talen horton-tucker","talen","horton-tucker","pg",76,234,2000-11-25,"university of iowa state university university","1750 BEARDSHEAR HALL","AMES","IA",50011,"STORY",42.0253030000001,-93.6502399999999,"United States","USA",840,38,-97,29011
"UTA","29","us","johnny juzang","johnny","juzang","sg",79,215,2001-03-17,"university of university of california-berkeley-loklahoma state university-main campus angeles","405 HILGARD AVE","LOS ANGELES","CA",90095,"LOS ANGELES",34.0688923000001,-118.443900501,"United States","USA",840,38,-97,29012
"UTA","29","us","kenneth lofton jr.","kenneth","lofton","pf",79,275,2002-08-14,"louisiana tech university university","1310 WEST RAILROAD AVENUE","RUSTON","LA",71272,"LINCOLN",32.525518048,-92.6496397349999,"United States","USA",840,38,-97,29013
"UTA","29","us","taylor hendricks","taylor","hendricks","pf",81,210,2003-11-22,"university of central university of florida","4000 CENTRAL FLORIDA BLVD","ORLANDO","FL",32816,"ORANGE",28.6021594320001,-81.200889272,"United States","USA",840,38,-97,29014
"UTA","29","us","brice sensabaugh","brice","sensabaugh","sf",78,235,2003-10-30,"ohio state university-main campus university-main campus","190 N. OVAL MALL","COLUMBUS","OH",43210,"FRANKLIN",39.9994934320001,-83.0087917879999,"United States","USA",840,38,-97,29015
"UTA","29","us","darius bazley","darius","bazley","pf",80,208,2000-06-12,"none","none","none","na",0,"other",0,0,"United States","USA",840,38,-97,29016
"UTA","29","us","kira lewis jr.","kira","lewis","pg",73,170,2001-04-06,"the university of the university of alabama","739 UNIVERSITY BLVD","TUSCALOOSA","AL",35487,"TUSCALOOSA",33.214399658,-87.545766467,"United States","USA",840,38,-97,29017
"UTA","29","us","jason preston","jason","preston","pg",76,187,1999-08-10,"ohio university-main campus","020 CHUBB HALL","ATHENS","OH",45701,"ATHENS",39.3238390000001,-82.103503,"United States","USA",840,38,-97,29018
"WAS","30","fr","bilal coulibaly","bilal","coulibaly","sf",78,195,2004-07-26,"none","none","none","na",0,"other",0,0,"France","FRA",250,46,2,30001
"WAS","30","il","deni avdija","deni","avdija","sf",81,210,2001-01-03,"none","none","none","na",0,"other",0,0,"Israel","ISR",376,31.5,34.75,30002
"WAS","30","it","tristan vukcevic","tristan","vukcevic","c",84,223,2003-03-11,"none","none","none","na",0,"other",0,0,"Italy","ITA",380,42.8333,12.8333,30003
"WAS","30","ng","eugene omoruyi","eugene","omoruyi","sf",79,244,1997-02-14,"university of university of oregon","110 JOHNSON HALL","EUGENE","OR",97403,"LANE",44.044515,-123.07398,"Nigeria","NGA",566,10,8,30004
"WAS","30","us","corey kispert","corey","kispert","sf",79,220,1999-03-03,"gonzaga university university","E 502 BOONE AVE","SPOKANE","WA",99258,"SPOKANE",47.668144,-117.403062,"United States","USA",840,38,-97,30005
"WAS","30","us","jordan poole","jordan","poole","sg",76,194,1999-06-19,"university of university of michigan-ann arbor-ann arbor","503 THOMPSON STREET","ANN ARBOR","MI",48109,"WASHTENAW",42.2780300000001,-83.736564,"United States","USA",840,38,-97,30006
"WAS","30","us","anthony gill","anthony","gill","pf",79,230,1992-10-17,"university of university of virginia-main campus-main campus","1827 UNIVERSITY AVENUE","CHARLOTTESVILLE","VA",22903,"ALBEMARLE",38.033977,-78.5118449999999,"United States","USA",840,38,-97,30007
"WAS","30","us","kyle kuzma","kyle","kuzma","pf",81,221,1995-07-24,"university of university of utah","201 PRESIDENTS CIRCLE, ROOM 201","SALT LAKE CITY","UT",84112,"SALT LAKE",40.7624835140001,-111.84604402,"United States","USA",840,38,-97,30008
"WAS","30","us","tyus jones","tyus","jones","pg",73,196,1996-05-10,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,30009
"WAS","30","us","jules bernard","jules","bernard","sg",79,210,2000-01-21,"university of university of california-berkeley-loklahoma state university-main campus angeles","405 HILGARD AVE","LOS ANGELES","CA",90095,"LOS ANGELES",34.0688923000001,-118.443900501,"United States","USA",840,38,-97,30010
"WAS","30","us","jared butler","jared","butler","sg",75,195,2000-08-25,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,30011
"WAS","30","us","johnny davis","johnny","davis","sg",77,196,2002-02-27,"university of university of wisconsin-madison-madison","500 LINCOLN DR","MADISON","WI",53706,"DANE",43.0738575330001,-89.405356463,"United States","USA",840,38,-97,30012
"WAS","30","us","landry shamet","landry","shamet","sg",76,190,1997-03-13,"wichita state university university","1845 N. FAIRMOUNT","WICHITA","KS",67260,"SEDGWICK",37.7163055400001,-97.297375454,"United States","USA",840,38,-97,30013
"WAS","30","us","richaun holmes","richaun","holmes","pf",82,235,1993-10-15,"bowling green state university-main campus state university-main campus","220 MCFALL CTR","BOWLING GREEN","OH",43403,"WOOD",41.377036,-83.637531,"United States","USA",840,38,-97,30014
"WAS","30","us","patrick baldwin jr.","patrick","baldwin","sf",81,220,2002-11-18,"university of university of wisconsin-madison-milwaukee","2200 E KENWOOD BLVD","MILWAUKEE","WI",53211,"MILWAUKEE",43.076847623,-87.880488011,"United States","USA",840,38,-97,30015
"WAS","30","us","marvin bagley iii","marvin","bagley","c",82,235,1999-03-14,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,30016
"WAS","30","us","justin champagnie","justin","champagnie","sf",78,200,2001-06-29,"university of university of pittsburgh-pittsburgh campussburgh-university of pittsburgh-pittsburgh campussburgh campus","4200 FIFTH AVENUE","PITTSBURGH","PA",15260,"ALLEGHENY",40.4425986110001,-79.954104784,"United States","USA",840,38,-97,30017
